row,true_label,predicted_cluster,distance_to_centroid,is_ground_truth_noise
968,1,1,1.052112143,0
969,0,2,1.775900287,0
970,1,1,1.971467185,0
971,-2,1,1.968542067,1
972,0,2,1.164341789,0
973,1,1,1.694137983,0
974,1,1,1.006761873,0
975,0,2,1.791518831,0
976,0,2,0.9125069414,0
977,0,2,1.636182147,0
978,0,2,0.794028979,0
979,0,2,0.9598833627,0
980,0,2,1.408281255,0
981,0,2,0.8461958686,0
982,0,2,1.70306724,0
983,0,2,0.921530606,0
984,0,2,0.5080234695,0
985,0,2,1.761290684,0
986,0,2,1.669567714,0
987,0,2,1.624437304,0
988,0,2,1.058567411,0
989,1,1,1.121489496,0
990,1,1,1.477807312,0
991,-1,0,2.323019921,1
992,1,1,1.045305935,0
993,0,2,0.9717379536,0
994,0,2,1.796840348,0
995,0,2,0.5352610785,0
996,0,2,1.134720999,0
997,0,2,1.694335463,0
998,1,1,0.9527373051,0
999,0,2,1.008878917,0
1000,0,2,1.136104842,0
1001,1,1,0.9153144053,0
1002,0,2,0.9157383774,0
1003,0,2,0.4986122817,0
1004,0,2,0.6502716394,0
1005,1,1,0.6740972351,0
1006,0,2,1.100265592,0
1007,0,2,0.961988734,0
1008,0,2,0.9481128859,0
1009,1,1,1.378275519,0
1010,0,2,0.5090339306,0
1011,0,2,1.688041062,0
1012,0,2,0.9633968516,0
1013,0,2,0.7779228687,0
1014,0,2,1.697422366,0
1015,1,1,0.734474853,0
1016,0,2,1.752508976,0
1017,-1,0,1.490604636,1
1018,0,2,1.690961364,0
1019,1,1,1.159109605,0
1020,0,2,1.712162696,0
1021,0,2,1.259579284,0
1022,0,2,1.631161881,0
1023,1,1,1.185033147,0
1024,1,1,0.5190656633,0
1025,1,1,0.787462947,0
1026,1,1,0.4582933308,0
1027,1,1,1.814131101,0
1028,0,2,1.156691391,0
1029,0,2,0.915375538,0
1030,1,1,0.9694213084,0
1031,0,2,1.066610109,0
1032,0,2,0.9315159393,0
1033,0,2,1.101862433,0
1034,1,1,1.111534691,0
1035,0,2,0.9748766446,0
1036,0,2,1.200468667,0
1037,0,2,1.794052208,0
1038,0,2,1.179488248,0
1039,0,2,1.717623447,0
1040,1,1,1.320056477,0
1041,0,2,1.051837901,0
1042,1,1,0.6822607911,0
1043,1,1,1.676873955,0
1044,0,2,1.641851862,0
1045,0,2,0.9908998128,0
1046,-1,0,2.790432913,1
1047,1,1,0.9483191486,0
1048,0,2,1.125002332,0
1049,0,2,0.778693509,0
1050,1,1,0.9336310008,0
1051,-1,0,2.580115018,1
1052,0,2,0.5415921206,0
1053,0,2,1.854236708,0
1054,1,1,1.112189321,0
1055,0,2,0.9591592106,0
1056,-2,0,3.425798059,1
1057,0,2,1.037065272,0
1058,1,1,1.341337465,0
1059,1,1,0.9656292523,0
1060,1,1,0.9215960847,0
1061,0,2,1.163129518,0
1062,1,1,1.388132464,0
1063,0,2,1.047325325,0
1064,0,2,1.650722529,0
1065,0,2,0.9864541864,0
1066,0,2,1.622044313,0
1067,0,2,0.5101531436,0
1068,0,2,0.7096968334,0
1069,0,2,1.162777901,0
1070,1,1,1.062369534,0
1071,0,2,0.9377213611,0
1072,1,1,1.237939536,0
1073,1,1,0.7866163857,0
1074,-1,0,3.352008426,1
1075,0,2,1.164370434,0
1076,0,2,1.169517291,0
1077,-2,1,1.895785927,1
1078,0,2,0.8350134007,0
1079,0,2,1.25701218,0
1080,0,2,1.161288109,0
1081,0,2,1.616288418,0
1082,1,1,1.638711649,0
1083,0,2,1.270458159,0
1084,-1,0,2.602506486,1
1085,-1,1,2.415592994,1
1086,1,1,1.226101856,0
1087,0,2,0.9715751043,0
1088,0,2,1.16121193,0
1089,0,2,0.9838046072,0
1090,0,2,1.680774615,0
1091,0,2,1.719526274,0
1092,1,1,1.102011572,0
1093,0,2,1.15426795,0
1094,0,2,1.049599811,0
1095,0,2,0.7759830111,0
1096,1,1,1.911091946,0
1097,0,2,1.620485698,0
1098,0,2,0.983668397,0
1099,0,2,1.093439187,0
1100,1,1,1.479829262,0
1101,0,2,1.11733411,0
1102,0,2,0.8948672256,0
1103,0,2,1.052170884,0
1104,1,1,0.4353429673,0
1105,0,2,1.715723449,0
1106,0,2,1.171326313,0
1107,1,1,1.37643977,0
1108,1,1,0.9976236235,0
1109,1,1,1.340800039,0
1110,0,2,1.455814296,0
1111,1,1,0.5245901595,0
1112,0,2,0.4970266837,0
1113,1,1,0.9356166521,0
1114,1,1,0.9438091451,0
1115,-1,0,3.183740389,1
1116,0,2,0.6011775232,0
1117,1,1,1.51679193,0
1118,0,2,1.061208156,0
1119,0,2,0.9222333956,0
1120,0,2,1.153906861,0
1121,0,2,1.096398756,0
1122,1,1,1.245784045,0
1123,-2,0,1.702174042,1
1124,0,2,0.4097750116,0
1125,1,1,0.3435526033,0
1126,0,2,1.509764009,0
1127,0,2,1.045167186,0
1128,0,2,0.9602660158,0
1129,0,2,1.227659174,0
1130,-1,0,1.57233295,1
1131,1,1,1.27871924,0
1132,-2,0,1.547773309,1
1133,0,2,0.5404034104,0
1134,0,2,1.145717079,0
1135,0,2,0.7807005976,0
1136,0,2,1.210135919,0
1137,1,1,1.738650953,0
1138,0,2,1.101539993,0
1139,0,2,1.056503649,0
1140,0,2,0.4241708251,0
1141,0,2,1.79388024,0
1142,1,1,1.621703134,0
1143,0,2,0.9661769977,0
1144,0,2,1.732837841,0
1145,0,2,1.005018154,0
1146,0,2,1.017639424,0
1147,-1,2,1.856128079,1
1148,0,2,1.166578101,0
1149,0,2,1.981592728,0
1150,0,2,1.079292541,0
1151,1,1,0.6030081992,0
1152,0,2,1.309507231,0
1153,0,2,1.019764151,0
1154,-1,0,1.985214042,1
1155,-1,1,1.11924139,1
1156,0,2,1.274375874,0
1157,0,2,1.704598833,0
1158,0,2,0.3036743215,0
1159,1,1,1.006253635,0
1160,0,2,1.086543293,0
1161,1,1,0.9181914734,0
1162,1,1,0.8957824296,0
1163,0,2,1.708827043,0
1164,0,2,0.9691561955,0
1165,-1,0,2.024897482,1
1166,0,2,0.86941394,0
1167,0,2,1.228914213,0
1168,0,2,1.210814339,0
1169,-1,0,2.053887582,1
1170,0,2,0.9107645299,0
1171,1,1,0.9550201416,0
1172,1,1,0.9303874206,0
1173,0,2,1.051897051,0
1174,0,2,1.26262495,0
1175,0,2,1.006512077,0
1176,1,1,1.758438276,0
1177,1,1,1.738869897,0
1178,1,1,1.053486128,0
1179,1,1,1.312605924,0
1180,-1,0,2.060329325,1
1181,-2,0,1.922975746,1
1182,0,2,0.92706151,0
1183,0,2,1.013040922,0
1184,0,2,1.119222084,0
1185,0,2,1.781807461,0
1186,0,2,1.804283438,0
1187,1,1,1.071569638,0
1188,-1,0,1.739362313,1
1189,0,2,1.053838536,0
1190,0,2,0.9459610184,0
1191,0,2,0.6153495047,0
1192,1,1,1.205539049,0
1193,-1,1,2.368911838,1
1194,0,2,0.6992015604,0
1195,1,1,0.9480073366,0
1196,0,2,1.131316814,0
1197,1,1,1.057421347,0
1198,0,2,1.680772424,0
1199,0,2,0.9575573231,0
1200,0,2,0.9828139638,0
1201,0,2,1.48409317,0
1202,0,2,0.8604306621,0
1203,-2,0,2.011098453,1
1204,0,2,0.9623800458,0
1205,0,2,1.121831863,0
1206,0,2,0.9220131003,0
1207,0,2,1.723075514,0
1208,0,2,1.001288108,0
1209,0,2,0.8966109345,0
1210,-2,0,3.070111653,1
1211,1,1,0.9442381763,0
1212,0,2,1.044995066,0
1213,0,2,0.9901904812,0
1214,1,1,0.9634158835,0
1215,0,2,1.852604777,0
1216,0,2,1.004841073,0
1217,0,2,1.611055126,0
1218,1,1,0.8412744904,0
1219,-1,0,2.19894883,1
1220,0,2,0.9336341941,0
1221,0,2,1.667737883,0
1222,1,1,0.9927723743,0
1223,1,1,1.042532625,0
1224,0,2,1.009420428,0
1225,0,2,1.273750561,0
1226,0,2,1.016523332,0
1227,1,1,0.7949063896,0
1228,1,1,2.460354932,0
1229,0,2,0.4814460404,0
1230,-1,0,1.939208768,1
1231,0,2,1.651193026,0
1232,0,2,1.739667576,0
1233,0,2,1.377768606,0
1234,0,2,1.327485976,0
1235,0,2,1.697777157,0
1236,-1,0,1.77978115,1
1237,1,1,1.588691253,0
1238,0,2,1.336261622,0
1239,0,2,1.006585228,0
1240,0,2,1.052740642,0
1241,-1,1,2.485789062,1
1242,0,2,1.661464467,0
1243,0,2,1.10264468,0
1244,0,2,1.672798549,0
1245,0,2,0.6288134026,0
1246,0,2,0.6171788204,0
1247,0,2,0.8590740869,0
1248,0,2,0.9501358916,0
1249,0,2,1.619654722,0
1250,0,2,1.141330245,0
1251,1,1,1.178022018,0
1252,0,2,1.124397851,0
1253,0,2,1.741227641,0
1254,0,2,1.186711527,0
1255,0,2,0.6939340864,0
1256,0,2,1.026043453,0
1257,0,2,1.757296094,0
1258,0,2,1.058898433,0
1259,-1,0,2.538372083,1
1260,0,2,0.5596020219,0
1261,-1,2,2.265528701,1
1262,0,2,1.024299871,0
1263,0,2,0.6016415405,0
1264,0,2,1.004809472,0
1265,-1,0,1.9489546,1
1266,0,2,1.071671056,0
1267,0,2,1.026624562,0
1268,1,1,0.9580047503,0
1269,-1,0,3.301518312,1
1270,-1,0,3.453842284,1
1271,0,2,0.6776716457,0
1272,0,2,0.8697892731,0
1273,-2,0,1.836825786,1
1274,0,2,0.2806407564,0
1275,0,2,1.171944517,0
1276,0,2,1.75266556,0
1277,1,1,1.667360394,0
1278,0,2,0.9018347426,0
1279,0,2,1.418919759,0
1280,0,2,1.359094641,0
1281,0,2,0.8961095418,0
1282,0,2,1.694677487,0
1283,-2,0,3.956195583,1
1284,0,2,1.17426433,0
1285,0,2,1.116610774,0
1286,0,2,1.632994903,0
1287,-1,0,3.977305606,1
1288,0,2,0.8283447868,0
1289,0,2,1.140531539,0
1290,0,2,0.6232647068,0
1291,1,1,1.731297698,0
1292,0,2,1.018842882,0
1293,0,2,1.153782297,0
1294,1,1,0.7569795122,0
1295,0,2,1.274670441,0
1296,1,1,1.064263296,0
1297,0,2,1.660216337,0
1298,-1,0,3.127547211,1
1299,0,2,0.4043798965,0
1300,0,2,1.895704022,0
1301,1,1,1.196185612,0
1302,1,1,1.609165508,0
1303,1,1,1.325952578,0
1304,-2,0,2.795454641,1
1305,0,2,0.6411955365,0
1306,0,2,1.094336152,0
1307,0,2,1.620420637,0
1308,0,2,1.169252997,0
1309,1,1,1.128657346,0
1310,-1,0,2.179848926,1
1311,0,2,0.9179817855,0
1312,1,1,0.9259653484,0
1313,1,1,0.4879238,0
1314,0,2,1.776313771,0
1315,1,1,0.5540921717,0
1316,0,2,0.9847267339,0
1317,1,1,1.680058001,0
1318,1,1,1.349115587,0
1319,1,1,0.8406660516,0
1320,0,2,1.557737366,0
1321,-2,0,2.476226292,1
1322,-1,0,2.403932149,1
1323,-1,0,2.160693232,1
1324,0,2,1.699657407,0
1325,0,2,1.652880058,0
1326,1,1,1.741938116,0
1327,1,1,0.8191541714,0
1328,0,2,0.9551066647,0
1329,0,2,0.9739362964,0
1330,0,2,1.000643913,0
1331,0,2,1.010217708,0
1332,0,2,1.707306409,0
1333,1,1,1.671017465,0
1334,0,2,1.118377265,0
1335,-1,0,2.234345009,1
1336,0,2,0.9767110962,0
1337,0,2,1.082218988,0
1338,0,2,0.9853682387,0
1339,0,2,1.677360756,0
1340,0,2,1.132225391,0
1341,1,1,1.074469753,0
1342,0,2,1.056525972,0
1343,1,1,0.962965679,0
1344,0,2,1.743072907,0
1345,-1,2,2.730428263,1
1346,1,1,0.6090140412,0
1347,1,1,0.7844847787,0
1348,1,1,1.691459725,0
1349,0,2,0.9262554186,0
1350,0,2,0.9961378732,0
1351,0,2,0.978207101,0
1352,1,1,1.745608003,0
1353,0,2,1.059806108,0
1354,-1,0,3.546245667,1
1355,0,2,0.9336632654,0
1356,0,2,1.047493246,0
1357,0,2,0.9570339881,0
1358,1,1,0.918269964,0
1359,0,2,1.180947047,0
1360,0,2,1.61745776,0
1361,0,2,1.34703277,0
1362,0,2,0.8553125015,0
1363,0,2,0.8766141978,0
1364,1,1,1.002413696,0
1365,0,2,1.560054514,0
1366,0,2,1.023537884,0
1367,0,2,1.022619674,0
1368,0,2,0.791674519,0
1369,0,2,0.9373344097,0
1370,1,1,1.78575182,0
1371,0,2,0.5734466794,0
1372,1,1,0.9406867388,0
1373,0,2,0.9619983773,0
1374,-1,0,2.388512787,1
1375,0,2,1.210338802,0
1376,0,2,0.9210413524,0
1377,1,1,1.110611176,0
1378,0,2,1.938717304,0
1379,-1,0,2.53452656,1
1380,1,1,0.7746826805,0
1381,1,1,0.6525565719,0
1382,0,2,1.6295611,0
1383,-1,0,3.175375684,1
1384,0,2,0.9800383089,0
1385,0,2,1.101508504,0
1386,0,2,1.63895033,0
1387,0,2,1.018308387,0
1388,-1,2,2.051946548,1
1389,0,2,1.147688519,0
1390,0,2,0.9608900246,0
1391,0,2,1.63630747,0
1392,0,2,1.777419056,0
1393,0,2,1.656317013,0
1394,1,1,0.9222393828,0
1395,-2,0,2.677961213,1
1396,1,1,0.5686554025,0
1397,0,2,0.9825195507,0
1398,1,1,1.417057655,0
1399,0,2,0.9231704401,0
1400,0,2,1.677250515,0
1401,0,2,0.9705189588,0
1402,0,2,1.030576911,0
1403,0,2,1.068330399,0
1404,1,1,0.90085346,0
1405,-1,0,2.844183227,1
1406,1,1,0.7460212713,0
1407,0,2,1.365860447,0
1408,-1,2,1.993702545,1
1409,1,1,0.902092188,0
1410,0,2,1.076466664,0
1411,0,2,1.001444796,0
1412,0,2,0.4880207086,0
1413,0,2,1.114591486,0
1414,0,2,0.902234366,0
1415,0,2,1.069257056,0
1416,0,2,0.7404612201,0
1417,1,1,1.034313992,0
1418,0,2,0.5323506879,0
1419,0,2,1.244328636,0
1420,0,2,1.671772992,0
1421,-2,0,3.184985953,1
1422,1,1,1.020282719,0
1423,1,1,0.9351039405,0
1424,0,2,0.6938176614,0
1425,0,2,0.8996170366,0
1426,1,1,1.671258821,0
1427,-1,0,2.922485506,1
1428,0,2,2.410536835,0
1429,1,1,0.9087177551,0
1430,0,2,1.489937704,0
1431,0,2,1.659055517,0
1432,-1,0,2.390052388,1
1433,0,2,1.751196019,0
1434,0,2,1.16290005,0
1435,0,2,0.9590765815,0
1436,0,2,0.9810005894,0
1437,1,1,0.867101709,0
1438,0,2,0.9766643868,0
1439,1,1,1.092090573,0
1440,-2,0,2.504664291,1
1441,0,2,1.712103837,0
1442,0,2,1.442345429,0
1443,-1,0,2.563603642,1
1444,1,1,1.047227146,0
1445,1,1,1.648339684,0
1446,0,2,1.992524932,0
1447,1,1,1.689615157,0
1448,1,1,1.633242405,0
1449,1,1,1.016942493,0
1450,0,2,1.395709333,0
1451,1,1,1.629104441,0
1452,0,2,1.16584788,0
1453,0,2,1.005272982,0
1454,0,2,1.757211047,0
1455,-1,0,2.103581787,1
1456,0,2,1.025074088,0
1457,-1,0,2.607800975,1
1458,0,2,0.9031721288,0
1459,-1,0,1.61090925,1
1460,0,2,1.843248189,0
1461,0,2,0.9693482222,0
1462,0,2,0.6285708465,0
1463,0,2,1.11731379,0
1464,0,2,0.9514847189,0
1465,0,2,1.040236717,0
1466,0,2,1.768287115,0
1467,0,2,0.142193652,0
1468,-1,0,3.510244648,1
1469,0,2,1.127537515,0
1470,0,2,1.209377354,0
1471,0,2,0.3868976788,0
1472,0,2,1.030196401,0
1473,1,1,1.161660253,0
1474,0,2,0.6988891809,0
1475,0,2,0.8862253552,0
1476,1,1,0.9289131492,0
1477,0,2,1.99895029,0
1478,1,1,1.008444564,0
1479,-1,0,1.99770877,1
1480,0,2,1.023122102,0
1481,0,2,1.60133246,0
1482,0,2,1.020911745,0
1483,1,1,1.16090939,0
1484,-1,0,2.519720098,1
1485,0,2,1.177691217,0
1486,0,2,0.8995449945,0
1487,-2,0,2.454760335,1
1488,1,1,1.334925908,0
1489,0,2,1.342554899,0
1490,1,1,0.5274800616,0
1491,0,2,0.9374833793,0
1492,0,2,0.6262511451,0
1493,0,2,1.29574622,0
1494,0,2,1.646749707,0
1495,0,2,1.01450656,0
1496,0,2,1.013582515,0
1497,0,2,0.5308144624,0
1498,-2,0,2.647384811,1
1499,0,2,1.105924959,0
1500,0,2,1.612690636,0
1501,1,1,0.4243011269,0
1502,1,1,0.6452296398,0
1503,-1,0,2.063139868,1
1504,0,2,1.12276497,0
1505,1,1,1.001499554,0
1506,1,1,0.9640377981,0
1507,0,2,1.203811091,0
1508,0,2,1.035177832,0
1509,0,2,1.122190886,0
1510,0,2,1.673652526,0
1511,0,2,0.5339705611,0
1512,1,1,1.080486665,0
1513,0,2,2.129363745,0
1514,1,1,0.6912693847,0
1515,1,1,1.666151988,0
1516,0,2,1.011518782,0
1517,-1,2,1.512698437,1
1518,0,2,1.178667893,0
1519,0,2,1.129983787,0
1520,0,2,1.329606756,0
1521,0,2,1.133146788,0
1522,0,2,1.976292436,0
1523,1,1,1.287888035,0
1524,0,2,0.9793262596,0
1525,0,2,1.003989521,0
1526,0,2,0.9985037099,0
1527,1,1,0.985941265,0
1528,0,2,1.180848648,0
1529,0,2,0.3065924813,0
1530,1,1,1.623177736,0
1531,0,2,0.6945953659,0
1532,0,2,1.15892931,0
1533,0,2,0.9898918588,0
1534,0,2,1.649236187,0
1535,0,2,0.2132388604,0
1536,0,2,1.60488566,0
1537,0,2,1.739836251,0
1538,-2,0,2.88917745,1
1539,0,2,1.007234753,0
1540,-1,0,2.184828075,1
1541,0,2,0.7160093187,0
1542,0,2,1.07543949,0
1543,1,1,1.752154463,0
1544,0,2,1.675352943,0
1545,0,2,1.635085734,0
1546,0,2,0.9392011686,0
1547,0,2,1.049580916,0
1548,0,2,0.6246323735,0
1549,0,2,0.9409572583,0
1550,1,1,0.9822158054,0
1551,0,2,1.737412009,0
1552,-1,1,2.468528425,1
1553,0,2,1.122390954,0
1554,0,2,0.9644767159,0
1555,0,2,1.101853341,0
1556,1,1,1.060016857,0
1557,0,2,0.8057259438,0
1558,0,2,0.999778035,0
1559,0,2,0.7770301475,0
1560,0,2,0.9308243894,0
1561,0,2,1.077367201,0
1562,1,1,1.714268948,0
1563,0,2,1.195196158,0
1564,-2,1,2.683486341,1
1565,0,2,1.64373553,0
1566,0,2,1.028312096,0
1567,0,2,0.8648032327,0
1568,0,2,1.026823604,0
1569,0,2,1.167417486,0
1570,0,2,1.667230907,0
1571,1,1,1.220707141,0
1572,1,1,0.3720076301,0
1573,0,2,1.720710366,0
1574,1,1,1.613131489,0
1575,0,2,1.359583172,0
1576,1,1,1.636701302,0
1577,0,2,1.660101826,0
1578,-1,0,3.424382364,1
1579,1,1,0.9557865853,0
1580,-2,0,3.491359837,1
1581,-1,0,2.113079333,1
1582,0,2,0.7164850484,0
1583,-1,0,2.464643998,1
1584,0,2,1.173480893,0
1585,0,2,0.9322609794,0
1586,0,2,1.372502983,0
1587,0,2,1.109741303,0
1588,0,2,1.650158606,0
1589,0,2,1.390967016,0
1590,0,2,0.9094568824,0
1591,-1,2,2.315276376,1
1592,0,2,1.190664044,0
1593,0,2,0.9889265051,0
1594,0,2,1.645257488,0
1595,-2,1,1.67923304,1
1596,-1,0,2.972742459,1
1597,0,2,1.665535915,0
1598,0,2,1.266271347,0
1599,0,2,1.449334403,0
1600,0,2,0.9693742796,0
1601,0,2,0.9654111243,0
1602,0,2,0.7529796211,0
1603,0,2,1.762761363,0
1604,-2,1,1.429905305,1
1605,0,2,1.715762265,0
1606,-1,0,1.912560974,1
1607,0,2,0.9058118351,0
1608,0,2,1.662945049,0
1609,-2,2,2.314052262,1
1610,-2,1,1.568035872,1
1611,-1,1,3.30540627,1
1612,1,1,0.9396721301,0
1613,0,2,0.9717028166,0
1614,0,2,1.127026228,0
1615,0,2,0.9200129661,0
1616,0,2,0.4899899742,0
1617,1,1,1.000381292,0
1618,0,2,1.317716594,0
1619,1,1,1.243499644,0
1620,0,2,0.6874374005,0
1621,0,2,1.872141786,0
1622,0,2,1.056396986,0
1623,-1,0,2.923208539,1
1624,1,1,0.9003784408,0
1625,0,2,1.031682971,0
1626,0,2,0.4307937815,0
1627,1,1,1.249272187,0
1628,-2,1,1.087562646,1
1629,0,2,0.8523292615,0
1630,1,1,1.233441325,0
1631,0,2,0.9846569939,0
1632,0,2,0.9522174862,0
1633,0,2,0.9411335396,0
1634,0,2,1.869261063,0
1635,-2,0,0.7296378046,1
1636,0,2,1.535166043,0
1637,0,2,0.6089400202,0
1638,0,2,0.863874953,0
1639,0,2,0.9312330422,0
1640,0,2,1.082054591,0
1641,0,2,1.72277333,0
1642,1,1,1.474210077,0
1643,0,2,1.102558241,0
1644,0,2,1.995887282,0
1645,0,2,1.073077632,0
1646,1,1,1.595791467,0
1647,1,1,1.388122474,0
1648,0,2,0.5839983647,0
1649,0,2,1.303068923,0
1650,0,2,1.065757113,0
1651,0,2,1.172629133,0
1652,0,2,1.174164168,0
1653,0,2,1.083728095,0
1654,0,2,0.999194027,0
1655,1,1,1.286759911,0
1656,0,2,0.9853058332,0
1657,0,2,1.041335022,0
1658,0,2,1.626957183,0
1659,0,2,0.8686854684,0
1660,0,2,1.579173344,0
1661,0,2,0.4701155469,0
1662,0,2,0.8102139124,0
1663,0,2,1.209589428,0
1664,0,2,0.6269064727,0
1665,1,1,1.022660573,0
1666,1,1,0.7159821956,0
1667,0,2,1.912808617,0
1668,1,1,0.9594363489,0
1669,1,1,1.660144823,0
1670,0,2,1.769982954,0
1671,0,2,0.9443375933,0
1672,1,1,1.55181246,0
1673,0,2,0.9727910195,0
1674,1,1,0.5810233311,0
1675,0,2,1.171130978,0
1676,0,2,1.146296671,0
1677,1,1,0.4463147155,0
1678,0,2,1.756977379,0
1679,-1,0,2.380052907,1
1680,0,2,0.5819617268,0
1681,0,2,1.624839876,0
1682,-1,1,2.807031273,1
1683,0,2,1.71823413,0
1684,0,2,1.679629755,0
1685,0,2,0.972000055,0
1686,0,2,1.199403221,0
1687,0,2,1.615626854,0
1688,-1,0,2.518283009,1
1689,0,2,1.867034903,0
1690,1,1,1.096684309,0
1691,0,2,0.9938269998,0
1692,1,1,1.624474654,0
1693,1,1,1.635363662,0
1694,0,2,0.4100204038,0
1695,0,2,1.08081412,0
1696,1,1,1.002133954,0
1697,0,2,1.698196146,0
1698,0,2,0.9684149298,0
1699,0,2,1.634103094,0
1700,0,2,1.32615967,0
1701,0,2,1.209439417,0
1702,0,2,1.378872667,0
1703,0,2,0.9558736466,0
1704,0,2,0.2577378768,0
1705,1,1,0.9214736068,0
1706,1,1,1.868281271,0
1707,0,2,1.42254727,0
1708,0,2,1.822997017,0
1709,0,2,0.715927623,0
1710,0,2,0.9685492756,0
1711,0,2,1.136634487,0
1712,0,2,0.7600195177,0
1713,0,2,1.154742995,0
1714,0,2,1.530733105,0
1715,0,2,1.844972292,0
1716,0,2,1.032125163,0
1717,0,2,1.630665993,0
1718,0,2,1.159609759,0
1719,1,1,1.037542957,0
1720,0,2,2.099431106,0
1721,1,1,1.650459753,0
1722,0,2,1.027053757,0
1723,0,2,1.776166456,0
1724,0,2,1.641509689,0
1725,0,2,1.059870019,0
1726,1,1,0.9655588822,0
1727,0,2,1.731658636,0
1728,0,2,1.070040732,0
1729,0,2,1.728647912,0
1730,0,2,0.9130952978,0
1731,1,1,1.609046743,0
1732,0,2,1.069062933,0
1733,1,1,0.9503681332,0
1734,0,2,0.9283926768,0
1735,0,2,1.238391929,0
1736,0,2,1.070480043,0
1737,1,1,1.015803915,0
1738,1,1,0.3601406039,0
1739,0,2,0.9741593856,0
1740,-1,0,2.549678851,1
1741,1,1,0.8208344531,0
1742,-2,0,2.90344438,1
1743,1,1,1.630152634,0
1744,0,2,1.091133009,0
1745,0,2,1.16039103,0
1746,0,2,1.705892308,0
1747,0,2,0.7520763636,0
1748,0,2,1.276374096,0
1749,0,2,1.155369401,0
1750,0,2,0.3153538652,0
1751,1,1,1.01105162,0
1752,0,2,0.859838449,0
1753,-1,0,2.763592869,1
1754,-1,0,1.96766625,1
1755,0,2,1.01093758,0
1756,0,2,1.679811548,0
1757,0,2,0.5827337643,0
1758,0,2,0.9645962148,0
1759,0,2,1.207041992,0
1760,0,2,1.261334435,0
1761,0,2,0.4479913427,0
1762,0,2,0.9320785321,0
1763,0,2,1.016874638,0
1764,0,2,0.6096839751,0
1765,-1,0,2.277018854,1
1766,0,2,0.9957660957,0
1767,0,2,0.6778700583,0
1768,1,1,1.007369598,0
1769,-2,1,3.664191973,1
1770,0,2,1.103834425,0
1771,0,2,0.9831217171,0
1772,0,2,1.639874675,0
1773,1,1,1.461495082,0
1774,0,2,1.156544097,0
1775,1,1,0.8766449019,0
1776,0,2,1.321019465,0
1777,1,1,0.8652899947,0
1778,1,1,1.650468636,0
1779,0,2,0.6238703141,0
1780,1,1,1.185629601,0
1781,0,2,0.6021684506,0
1782,0,2,0.9404865715,0
1783,1,1,0.9874410625,0
1784,0,2,0.6276092814,0
1785,1,1,0.5591812929,0
1786,0,2,1.368620202,0
1787,0,2,0.9730184353,0
1788,0,2,0.8981375018,0
1789,0,2,1.062061596,0
1790,1,1,1.037578228,0
1791,0,2,0.914195891,0
1792,0,2,0.898314706,0
1793,0,2,1.119854376,0
1794,1,1,1.758464889,0
1795,-2,0,3.247467341,1
1796,1,1,1.143909702,0
1797,1,1,1.024348441,0
1798,0,2,0.5818608119,0
1799,0,2,1.831176744,0
1800,0,2,0.9580859455,0
1801,0,2,0.9819683838,0
1802,0,2,0.9609559362,0
1803,1,1,0.7668824235,0
1804,1,1,1.403432268,0
1805,1,1,1.081919365,0
1806,0,2,0.4501038473,0
1807,0,2,1.139582161,0
1808,0,2,1.709318009,0
1809,0,2,1.003947122,0
1810,0,2,1.002877906,0
1811,0,2,0.9884780161,0
1812,0,2,0.9553374392,0
1813,1,1,1.70245513,0
1814,1,1,1.386773757,0
1815,1,1,1.043651296,0
1816,0,2,1.026106089,0
1817,1,1,1.028365147,0
1818,1,1,1.140615544,0
1819,0,2,1.083913556,0
1820,0,2,1.003866244,0
1821,0,2,1.097031043,0
1822,0,2,1.077297867,0
1823,0,2,1.637693755,0
1824,1,1,1.143648869,0
1825,0,2,0.7534143875,0
1826,1,1,0.5805156342,0
1827,1,1,1.903202529,0
1828,0,2,1.115851419,0
1829,1,1,1.917526538,0
1830,1,1,0.8403345576,0
1831,0,2,0.6438495824,0
1832,0,2,0.597084066,0
1833,1,1,1.667077209,0
1834,0,2,1.515856141,0
1835,0,2,1.623140595,0
1836,0,2,1.163312172,0
1837,0,2,0.4298439743,0
1838,0,2,0.9111162216,0
1839,0,2,0.5921135958,0
1840,0,2,0.5174252971,0
1841,0,2,0.6114422256,0
1842,1,1,1.128775919,0
1843,1,1,0.9277392728,0
1844,1,1,1.371568463,0
1845,0,2,0.3653667729,0
1846,0,2,1.129013574,0
1847,-2,0,1.831029282,1
1848,0,2,0.495200955,0
1849,-1,1,1.378452101,1
1850,-1,0,2.590796093,1
1851,1,1,2.360729459,0
1852,0,2,0.8783738531,0
1853,-1,0,2.941596885,1
1854,0,2,1.83612115,0
1855,0,2,1.776925081,0
1856,0,2,1.009526489,0
1857,0,2,1.014787464,0
1858,1,1,1.686291851,0
1859,0,2,1.010463195,0
1860,0,2,1.213026226,0
1861,0,2,1.360710388,0
1862,0,2,0.7995923356,0
1863,0,2,1.647565828,0
1864,1,1,0.6653005809,0
1865,0,2,1.656530836,0
1866,0,2,1.658967147,0
1867,0,2,0.9522915578,0
1868,0,2,0.9344203659,0
1869,0,2,0.9379224161,0
1870,-1,0,1.883438846,1
1871,0,2,1.642203053,0
1872,1,1,1.399981487,0
1873,0,2,0.7189934668,0
1874,0,2,0.4260178865,0
1875,0,2,2.085004064,0
